N,P,K,pH,Moisture,Temperature,Rainfall,Humidity,Soil_Type,State,Target
201.61160242104665,34.22447948673881,183.6035030909654,6.534751255442439,19.812643185495826,12.731624951440335,673.2203594425066,50.30305017197513,Loamy,Ladakh,Apricot
226.38174621419586,105.70008099098513,279.28270667170545,6.421166783348771,41.637244795533945,25.535875452547586,1377.1365497769089,68.26446683607136,Loamy,Andhra Pradesh,Papaya
157.27671759628532,62.03697477218887,119.39260463386026,6.208776088395394,26.08025816744494,23.601645776256152,635.7429682293939,52.90479328174713,Loamy,Punjab,Guava
167.4004997181147,37.73387994905643,174.33148507989532,6.542309604571525,41.500940300161936,15.590017620089448,786.6157378451005,57.79616383490768,Loamy,Ladakh,Apricot
161.55527583284152,42.546263993327784,183.02840847447845,7.199620941831851,12.50695053905374,29.87249004538783,526.9293550085596,43.07807272448804,Loamy,Maharashtra,Raisins
164.04137344823062,48.36495978135346,191.3224152037399,7.291564848357361,15.44213816857229,29.285426230346133,445.4594600036709,43.40303130103341,Loamy,Maharashtra,Raisins
101.07939103067254,65.35108702148516,20.50749265129802,7.370204575361367,41.200739191095046,33.54801000502248,307.7618660033707,29.118545016752876,Saline,Rajasthan,Pistachio
120.82653025316758,33.60781073694429,182.8330575766128,6.835020634676939,22.16474480373274,29.486983930775118,543.768194225795,44.039040850560404,Clay,Maharashtra,Fig
122.92545368747693,59.02226399723378,130.35343308432434,6.118370104064244,27.080429690558777,22.77260533522181,851.1278196839577,48.629654371936354,Loamy,Uttar Pradesh,Guava
126.11508226893086,65.12738915376482,80.67331333523687,6.041341278719132,37.922892897630156,23.111209102003766,764.8884475881891,57.06225906679026,Silt Loam,Odisha,Brinjal
101.44031202547635,54.47555159653904,67.75256142067434,6.5774737453582395,35.84485384792417,19.37540637774432,452.06112301776534,55.264764773128206,Loamy,Maharashtra,Onion
240.5918950384751,76.26298536268153,349.8556059972928,7.119787974206495,50.212503072176204,29.960284981429506,2088.8827132414935,85.03762164972186,Alluvial,Bihar,Banana
127.2044988996056,59.030585044620274,78.57697964839237,5.788325364986988,38.59068432102857,26.655768367661828,805.8891571758115,55.26160612677633,Silt Loam,Odisha,Brinjal
139.02804320591915,27.296703591937522,133.02139867090943,6.851899361253838,18.64139676840826,28.898850241156172,552.2503116197962,45.96881980404898,Clay,Maharashtra,Fig
139.35835419665102,35.297200058400776,107.16862819073316,6.4633293202983735,17.864790758222373,29.81941109693147,515.1178362526475,41.51994833311418,Clay,Maharashtra,Fig
146.4535232115037,37.88198993028398,175.48558502136493,7.091169367575415,18.325443441887174,22.698193675858466,435.81173558904385,38.78040482370525,Loamy,Maharashtra,Raisins
168.18536045328906,40.31028431832947,222.87444843162655,6.367408399632655,23.74681034740944,16.27574387761016,688.6629573348539,46.822056457140654,Loamy,Ladakh,Apricot
140.35709278567415,73.4498639480433,95.55858984421629,6.692509091975131,48.33400125288101,23.243483250767603,499.45995000622827,52.288845384387415,Black,Karnataka,Tomato
227.08485887375326,45.751600909137046,312.735991787628,8.109877520803039,8.712122754655535,34.68834906350203,215.46473854260276,25.087237006184747,Sandy,Rajasthan,Dates
122.04593113533222,64.58712361148775,73.63512680117667,5.948533172865913,40.52142084361576,21.658846995748988,746.3784852736106,59.28396702110741,Silt Loam,West Bengal,Brinjal
236.38191952963658,94.6995369299043,228.51870679415364,6.237859287526429,38.869292080855864,28.331469248739268,1200.3970791545696,65.51208378518018,Loamy,Andhra Pradesh,Papaya
132.58658891687966,49.13079198686073,31.19184132954527,5.553605825547534,33.68402401789329,30.18322801704251,2229.061021663365,62.25159862669723,Laterite,Odisha,Cashew
117.21703897950614,80.55141011173535,106.96871909009892,6.386984314450702,48.969583964830576,22.90905388419902,484.54252287450873,54.40132751982387,Loamy,Madhya Pradesh,Tomato
86.68381218534954,61.97341334112491,15.518312265784513,6.576239375717571,37.01458737401623,13.264514955479623,1019.5621608021818,59.274289095403574,Silt Loam,Jammu & Kashmir,Walnut
169.93328326585342,63.49176053146242,155.2045238152478,6.668096543239931,27.86622876342179,26.096356417887176,1108.8484009073675,58.62412988619288,Loamy,Uttar Pradesh,Mango
96.11912437381264,53.86767457129332,70.29491526869317,6.54778917268791,43.1571027828905,17.801380026227324,449.01203840912586,62.4801399090355,Clay,Madhya Pradesh,Onion
257.9222210693643,146.23123242030977,249.48317952740604,5.838161682794503,41.43886426354088,8.588923916375961,1357.751183589856,74.96162914565934,Loamy,Himachal Pradesh,Apple
210.77489387900818,107.88572515450498,244.6421540892884,6.581345949434574,38.55470605245187,28.590267864519284,1744.3097329601806,77.22714900587812,Loamy,Andhra Pradesh,Papaya
270.85560260712583,77.92178875452336,305.08977168409814,6.998059480067709,51.08690330185563,24.355588325677388,2052.479499279944,80.80597853435054,Alluvial,Bihar,Banana
146.55421845338543,50.94789469207018,165.896068998561,6.534821312822273,26.99887248037423,24.974773311753722,1280.224934259919,56.38406633032333,Loamy,Uttar Pradesh,Mango
111.93071539833578,78.58185631135171,104.92044986394261,6.743457716981885,49.09779517986818,23.128688128890488,518.1998043012087,46.884152650333135,Black,Madhya Pradesh,Tomato
177.3353344379885,57.89978731865616,143.6864606526271,6.810633645562383,30.119100127190777,23.25936980318711,1180.0904042552775,59.676008889002325,Loamy,Bihar,Mango
96.10351271856042,51.501206661937424,61.171131445877364,6.743939025784428,33.68948489178094,20.620994370282855,413.77359114253835,63.77958329594692,Clay,Maharashtra,Onion
172.89547236793103,77.45153994731426,132.0148978762637,5.399271391354324,48.493967484607325,18.277431377670798,626.3847785051878,60.53925200904726,Sandy Loam,Punjab,Potato
168.32634136783184,23.790069069751574,207.2993782663282,6.399377723696533,21.281614185462082,19.64403513024585,747.385183705794,49.95101693846374,Loamy,Ladakh,Apricot
102.01183348597749,50.67861181146756,60.93685577799569,6.497540275835288,41.189531956475854,20.143656651984955,415.5426147970531,59.07260096221838,Loamy,Maharashtra,Onion
127.31764898978687,64.30110424458104,80.93249580219187,5.958124957178207,41.383512526309346,26.426936671280153,763.4453752383406,54.477659462224075,Silt Loam,Odisha,Brinjal
251.99133748409676,81.3328014805748,315.88725039815154,6.991503715830437,50.12760838135613,25.9833530479534,2192.2280087621075,79.22095904843822,Alluvial,Maharashtra,Banana
172.2835321840429,89.10191782574978,113.38027062549975,5.963294417134044,54.02844530197741,20.14241094267867,621.2861213129027,58.61621090783474,Sandy Loam,Punjab,Potato
177.38287973647118,73.50739695210521,135.92077660978364,5.654225061146849,48.27035126351888,22.39149280366007,607.0331182433695,61.38719961341258,Sandy Loam,Punjab,Potato
128.3967975523675,58.10150526764694,21.872192113283624,6.6634223452267936,35.02864912018564,23.093531565580623,495.71963820345246,51.71591268068327,Loamy,Himachal Pradesh,Almond
141.48919862156484,40.886647601723126,14.52570526612848,7.547463291827607,48.3867022730124,31.3760127252051,436.5717790854685,27.058372949671806,Saline,Rajasthan,Pistachio
104.75328282304278,49.59466109485399,65.50338865282374,6.3583265561559905,44.61595939867227,19.04671471328021,448.8625432582562,58.137612207767795,Clay,Maharashtra,Onion
177.40667683474837,57.487835741645014,160.7007056394971,7.00501495506297,17.25149279389893,32.32246308982069,580.8848691989183,43.838295255525615,Sandy Loam,Maharashtra,Pomegranate
219.53266550906778,93.63205099917623,228.49700454812108,6.155167126796615,41.38321204124385,29.108094682667762,1560.668307172682,76.54695946777346,Loamy,Gujarat,Papaya
160.03644722053303,84.11902781691488,136.50406581428192,5.625082263544614,51.005145445776186,17.95680961088741,632.9188418606917,60.67394110738788,Sandy Loam,Punjab,Potato
157.38257981129388,64.90783126083318,117.37194731638986,6.71272773445789,23.31178595326,19.130499982021913,757.972153959036,48.41310275717459,Loamy,Uttar Pradesh,Guava
145.16253844607596,26.576115298141968,30.641595072015466,7.065335315858842,43.28737092557289,23.486111144956208,597.1822098987994,50.39246713336434,Loamy,Himachal Pradesh,Almond
116.52870078287467,68.33509247987705,82.58746988221908,5.894005124901081,40.04052128897666,25.18641754668166,866.2645772004566,57.755824570612035,Silt Loam,Odisha,Brinjal
103.32125595196416,50.179243798419044,69.18833313034061,6.191911285161737,39.43235893139767,20.557157682665768,461.6619001178965,62.046926538055786,Clay,Madhya Pradesh,Onion
92.8909570694982,64.96149153878308,30.68821716217746,5.613379231066939,49.835425562982664,28.298245324912486,1493.7207700115705,66.45503861745746,Laterite,Odisha,Cashew
131.41467873127448,34.98745252698167,9.356570475319792,7.458033065675303,48.98984897663397,28.85550071304307,342.1092550796977,30.58777487878559,Saline,Rajasthan,Pistachio
19.92868920376837,60.321189584881594,33.968634586377334,5.91024013350158,46.2281360729839,26.424579941173576,1341.1388319192406,70.75226575615925,Laterite,Odisha,Cashew
255.72683324681833,82.14951107855389,296.5401031609476,6.665606972246842,49.42692829866729,24.39196528537716,1842.4552507056617,83.2598638445401,Alluvial,Bihar,Banana
245.2671279727771,72.92854503575697,347.23681726217103,6.639239044132554,48.799139540289936,29.107349861123417,1935.5013231058701,77.18896829486357,Alluvial,Maharashtra,Banana
164.34387643944487,43.9568799428076,208.04339729188138,7.216467517992691,14.84938238680107,26.28357978763809,543.7104638259395,41.17984760719274,Loamy,Maharashtra,Raisins
117.24147588625306,34.708122860668205,142.9869009531123,6.804586055216685,21.04308198079783,34.54212020859508,532.0266853000294,36.55727109933123,Clay,Maharashtra,Fig
179.22675400343368,37.42314072319596,204.88796426992596,6.288850113231885,28.91275521572548,10.827677161127847,738.6964543008174,48.203959407555004,Loamy,Ladakh,Apricot
118.52967307267029,75.65976796085378,15.543533429720892,6.288758055199148,29.256185759188167,9.888916677305414,880.1646320226301,58.758794476301276,Silt Loam,Jammu & Kashmir,Walnut
131.34230267845325,81.35313644038717,103.03300533556579,6.534175884841043,47.918088080976624,20.546565675596867,502.9543916435518,43.327477249296045,Loamy,Madhya Pradesh,Tomato
69.60491873520537,25.679290900964432,26.92379120780143,7.640443691558566,22.89056362841962,23.365722153227217,357.46099647865975,25.59671775132388,Saline,Rajasthan,Pistachio
260.3209020494244,42.3929251382477,274.61529823294586,8.268911137839764,8.303061477080105,36.4053579234558,185.55612279574908,24.97708355341653,Sandy,Rajasthan,Dates
142.78568146504747,43.26501252245259,25.323005977253583,7.481630091151782,24.838073881687027,35.84023497077385,389.2083680845636,39.099802900665956,Saline,Rajasthan,Pistachio
151.7645141993384,65.29920929901928,127.61009598710675,5.95216012625265,26.166675636507083,24.9865162844327,870.6941296660009,53.07811144992125,Loamy,Uttar Pradesh,Guava
272.1442319623011,44.72039285633801,274.83679984287653,8.613355244613986,9.309091877018101,36.19120494486926,173.972531763456,24.142433450556123,Sandy,Rajasthan,Dates
116.81512193482813,42.405192330389426,21.120110690373437,6.145382000181307,47.9659940138657,15.958487361109023,1051.2392034771133,68.83964722013383,Silt Loam,Jammu & Kashmir,Walnut
130.96341579167517,43.02297731178641,149.33878267245322,7.002948111767977,12.686630882043396,29.391327711980345,426.47015540634544,42.959861745451796,Loamy,Maharashtra,Raisins
260.2274780265222,149.02045032072272,248.65526358951215,6.061745105860654,40.96631491089859,10.957258336045937,1228.603237031976,68.8633863352907,Clay Loam,Jammu & Kashmir,Apple
175.45206065601954,53.08067225944821,146.18792070752065,6.917311369429737,20.216896459339996,29.40443230993351,619.7187980787467,38.35658733191692,Sandy Loam,Maharashtra,Pomegranate
86.50229358332295,67.61033455310248,23.91946722431298,7.418057543105832,45.4022422920292,36.798805332416464,277.85694184462665,25.794029773964944,Saline,Rajasthan,Pistachio
212.26737017952954,84.99917049651117,255.63268442599144,6.540811530828846,40.179845488819076,29.193198393395114,1581.5203008384358,69.35506875214251,Loamy,Gujarat,Papaya
120.29799076551204,68.38878870279775,132.28479684183668,5.903891836475172,33.98015165338572,26.205553783109245,1271.8644910601445,61.333085320496124,Alluvial,Uttar Pradesh,Mango
195.38840419642128,86.76456661151941,121.79414112061771,5.960857043274004,53.369195941399866,22.750906348243415,659.6281965802151,58.90261841213128,Sandy Loam,Uttar Pradesh,Potato
91.31042410848515,39.67583281851257,19.354943178775827,7.3452954035244495,22.116346702439678,30.786018017073587,392.56630739401675,27.922704749665098,Saline,Rajasthan,Pistachio
166.98040368553828,35.283962216784964,187.80792410345168,6.967141996043422,15.94822528699797,27.59146419013975,401.3754607939423,41.95864151876404,Loamy,Maharashtra,Raisins
253.0186191090626,43.437571518329435,280.90102964970384,8.704854217699994,8.521754115599185,28.44537340683852,196.45348092105493,22.989529761761478,Sandy,Rajasthan,Dates
180.47254464960034,45.53818874859887,138.40306119719725,6.531440086891599,20.055902813881257,29.95201159480534,552.262908676772,41.293625369936834,Sandy Loam,Maharashtra,Pomegranate
105.35126479081961,49.42937493302159,65.97360445583918,6.647814983393497,42.52715839705934,21.61060169621274,414.4992990871479,56.64624773279668,Clay,Madhya Pradesh,Onion
175.47000665288942,52.167301922370534,160.35917580905948,6.140153803570206,16.75851400937211,29.190415463409686,462.5861725431414,40.11920289050368,Sandy Loam,Maharashtra,Pomegranate
123.34290753284034,50.16779509868075,17.959100855359203,6.405941823840088,20.21657877896752,22.587619970487452,609.3679390632897,42.763230413896245,Loamy,Himachal Pradesh,Almond
169.76945444362687,45.656183483968086,187.684734011994,6.247677272291958,28.5818898276169,20.665124523968558,625.10296873419,47.203840556361364,Loamy,Ladakh,Apricot
175.88141148588923,50.99273034825334,167.49172563075456,6.333544996310007,21.20374196959512,33.48014530678654,605.1729579143755,37.739843972851475,Sandy Loam,Maharashtra,Pomegranate
98.70162786177904,50.81142044320293,61.96830013571822,6.23779995677432,39.34538882024963,21.188600848320025,366.2623696823639,59.43134510247416,Clay,Madhya Pradesh,Onion
225.96095826352075,88.5529138378711,355.72230905615163,6.550195052022592,47.030042940312605,28.398617560811715,2009.650198684359,81.14094724752691,Volcanic,Bihar,Banana
174.15693970048054,88.35633230361076,133.56503880913598,5.209539271363024,50.06723275106954,22.911672750459175,656.7354014252101,56.52103695366408,Sandy Loam,Uttar Pradesh,Potato
