N,P,K,pH,Moisture,Temperature,Rainfall,Humidity,Target
183.5295049700997,30.116367680129454,185.57832772756325,6.4121281277236974,25.02022827336838,20.926567065773764,657.7357389023015,48.009461609041175,Apricot
154.44646525539508,44.42615378602646,163.76306824782662,7.062992296526776,19.81434120432793,19.946040340806295,439.2381261228528,34.44284396744183,Raisins
144.6453548856546,66.61115067935923,91.69185698598484,5.68717947968266,40.14857964537293,23.601318536147893,746.7750668260701,55.59068691050797,Brinjal
207.07941475721094,106.94405833683203,246.74508047124746,6.788458292136467,40.1561184175452,30.78979389200403,1858.6249318462753,76.85342241908076,Papaya
63.89431310487098,55.878685200534804,18.70467378567456,6.6904196262886275,41.47402448923975,10.365277062457018,1209.2710095564432,61.42748837083367,Walnut
176.37699031574593,48.04087822453625,186.9056259007215,6.341386785955905,17.605151276275915,30.21938651080827,526.624798307817,32.53845152366931,Pomegranate
98.29593047210527,29.073107909102443,114.48979538090683,6.939031657557006,18.479034696097848,23.49711536799324,620.4016924027454,36.6409754370783,Fig
170.36913383159487,65.8435396502475,140.94529077686596,6.6563087761932485,20.18167211261518,18.636284317741328,879.0293553289756,51.114937141645,Guava
261.52432056946475,140.299590143242,223.63134716117145,5.933703269629768,39.217599015046304,11.747272624923465,1159.4140654885634,69.46610604745005,Apple
151.51133609218752,55.4824052348305,131.65516890571462,5.901998527675476,26.62248259197921,21.787925503042363,774.8172728412801,44.78872877205159,Guava
293.7940093755917,56.188021834160736,279.571468640934,8.846013373715305,11.368503948853808,36.923104904160965,198.93425583065664,20.793127372996626,Dates
198.55745906310696,99.84483105881344,265.39101320295543,6.540676788223721,39.59454389251796,26.789484597206194,1962.309900104234,75.41089251107572,Papaya
97.32474921506852,45.077583763095,10.270216679283857,7.47791528176029,45.470461972444554,29.28683501871351,325.5853564572478,30.005300975994004,Pistachio
158.74839247793747,43.01178928459221,26.88142064359745,7.3241340579266225,14.457016053363597,29.208597081492478,380.5710975185851,32.513878836870894,Pistachio
128.39521473457063,52.826055999729824,26.039559982195573,7.316508645754432,25.84993396394921,26.91367364157663,492.70056164872585,24.314854147144032,Pistachio
153.66124555845352,38.974035707321114,216.4215383175066,6.6661878983905325,34.3125342931338,20.288379581567693,851.8177964183449,50.19936733977262,Apricot
93.67353324195483,53.41907101750615,64.47249917899792,6.089773070003114,34.267612105453374,22.29768101573442,481.8726337079602,52.34062338248632,Onion
186.5891842747345,56.35200384068479,183.77012837705718,6.976192370555656,14.618463686218943,29.76542505443861,496.2201939025127,36.51199434497436,Pomegranate
132.1858608718338,45.245318304351265,26.5758636364454,5.8424485374339135,51.203047799661206,23.208679477767777,1940.2868217605126,77.37709191467113,Cashew
247.7966954465593,84.48872722850304,291.89328434691544,6.431852442362413,50.85776861802807,23.940570571266395,1743.1046769842533,77.28009842293663,Banana
89.05372365948168,42.45410972946899,47.392111083340595,5.889607092663101,49.54590667358264,29.861520097107306,1447.0695912128176,73.37809942720074,Cashew
244.78520856220362,93.15274187386012,344.20916452363315,6.831164553383345,50.46928219939734,28.498389621610404,2161.2482755063133,82.39520135648485,Banana
158.64030180987112,23.700605375956442,165.76388755564943,6.9221987571367105,17.10223113895417,21.384071712209032,546.6617392339525,35.28370854715,Fig
135.57557240143686,29.94328465912028,197.87133021476393,6.70346399778994,14.091386388382334,25.452623897753117,305.6670471382822,44.60156269524706,Raisins
253.36613031804248,143.23081609703266,242.47761922543125,6.248956345462421,32.388585575218286,15.750545256877011,1154.8431798032757,68.58083661463654,Apple
228.18060173887594,104.16790762560836,271.16933384282333,6.44550183552868,36.134822598613795,27.809071752483344,1516.5408357245028,80.7948984512908,Papaya
185.66052724730747,57.88806935950138,126.35232060483251,6.578754297044185,19.336908688899886,35.06098003582648,499.94566583434647,41.68934560104749,Pomegranate
115.65589038084258,55.94233179810401,34.27269603109613,6.850700655077223,42.13902084278702,11.626705478544006,1150.9874329973172,59.77267027620992,Walnut
144.9582554699548,63.72717196147583,112.61409448556597,5.791751931741583,22.100699592384807,22.89273945689538,490.64354363462024,53.633196764814855,Guava
143.99584702901288,76.11857008414975,86.79264899762272,6.435537784044061,56.40451601249544,21.39713599377698,452.20694734168256,53.46448744756008,Tomato
129.06024976855852,34.50611028378651,143.7603137151634,6.486980482755263,17.7451049277131,27.051315074917532,527.6261468922323,44.8850489516546,Fig
164.68315776526697,81.41267695055618,132.26007457463444,5.511265255535396,48.665772841965165,18.652714377614334,553.9017258423019,58.94363405474355,Potato
139.48592956460652,53.554819488175276,128.2622565673899,6.526883941101297,16.387042091900792,29.85430466811348,762.2925630831601,48.65575642499893,Guava
239.28451268826626,132.59741599677548,285.65077556802595,6.120371321548388,38.7791085284539,13.212672140469422,1078.506857165287,73.79094082420512,Apple
228.25012353475262,98.98623822823181,235.12340244208437,6.360454205397745,47.27510192326251,29.025590454906443,1348.5462066105572,68.84127731111123,Papaya
100.70071463967744,57.77751016484548,60.61403295922994,6.718474242248786,40.62983138053638,21.336696989284977,452.1565229839094,63.454993700803705,Onion
80.72870617670651,59.41086832699549,35.3846955973067,6.403304973280817,45.85159131647359,9.598556537708202,1043.330241868276,57.71468860717746,Walnut
171.07611620118274,85.57625649829642,131.1575429173236,5.993730494705771,53.193249701030936,19.84241127247549,615.2600653642963,62.80541681873354,Potato
96.90478045523103,54.02163882657354,138.29556449927273,6.876797020871138,31.54668640952678,30.34530194914247,1049.5209686736678,57.562954419132794,Mango
102.0251887613944,71.01449286185004,26.81530470339021,7.4313305784675965,50.810861147425484,30.06800019043921,488.39329122656454,26.953929449517673,Pistachio
139.64634795438056,51.024531523588095,164.49125763305605,5.662919297192982,35.94986432865367,30.156004319094095,833.8872160038168,56.59536523878018,Mango
99.70501392958053,48.20829037471301,62.96565392851001,6.345521753792545,44.128872498094886,18.12948650472353,335.7471793346272,59.70347858988584,Onion
247.02980310097172,42.95275161814375,269.56243674316676,8.520048071097909,7.873288797333156,41.13445990406804,215.68372973375298,24.2303909120462,Dates
214.53463554790025,86.71537895080048,259.7552078526876,6.581336404916433,43.17174425596828,27.15027824369384,1557.470025219703,65.1970626275432,Papaya
242.57754715361827,39.51343359920335,292.9820716218153,8.263890690036797,11.195560692879345,38.231714324295915,170.2978743970328,20.08050351827086,Dates
170.7469866535762,37.4351503096023,201.4597942251006,6.289747365387914,22.296765150040997,12.729240494790712,766.0454040426208,43.727995834072615,Apricot
147.6561567987407,45.06877057860011,107.24659229002145,6.250067052324635,23.470318976376284,24.51532929934964,586.6656154871006,45.104498678803395,Guava
40.38051709030714,80.47737315655519,24.278721087780223,7.440864505638162,40.45282448308838,30.717893210180318,477.95939155641577,32.32493679151652,Pistachio
193.40005783164375,50.896595442566834,35.61128528047702,5.930827080769735,59.03533701387534,30.954238364049207,1718.6833592110859,72.84144686275472,Cashew
124.99760153978295,24.54580980916676,126.54929796002439,6.463899513771217,15.399715141739645,30.90865973107998,414.73314427556465,45.808294676001125,Fig
132.82619121417738,40.453655828950595,245.9485601958497,6.912449443865405,12.828869872576053,25.441747879145815,452.12365450613163,40.62877839210187,Raisins
248.36263076514217,139.95640594504317,263.3427449241588,5.614924962182445,36.40471280257514,12.16584347947012,1383.1787825515169,75.05407858182544,Apple
130.24902727146514,92.10731968004094,20.197535893036356,6.41097846648232,48.31994899043242,9.81590291304999,1009.2278792629345,57.64425428403477,Walnut
122.91929374431513,29.356141892204814,146.1100440917598,6.88173343545695,18.281237480421566,26.229801731573037,472.0267087351336,30.991077292319677,Fig
285.77723844933865,83.99075902780713,302.87489507166316,6.9613386521396,60.19648911293268,31.00803027456769,1987.9892365116464,73.9789528430821,Banana
31.78511124881836,57.70862699371883,24.615487304139947,7.499248826623368,27.391880106911092,28.15142838008383,396.5854577646221,35.55142742831341,Pistachio
154.53914056511084,58.38970593821528,129.57107506654734,5.421243095993002,29.155500146607327,28.65885849256216,736.6334933967893,51.90214005979267,Guava
197.3068328487545,36.864716263864246,177.69750195051245,7.1889667209163335,14.698878390975421,21.881302851416052,406.1595772400498,46.99804079870451,Raisins
180.51694542649275,111.06497154290592,305.47584539311345,6.2568579374835585,45.58982819003256,23.653143923297147,1725.4778420382995,66.99234368136021,Papaya
128.9860714364814,87.10763975150388,82.58888415258872,6.344910192064946,62.45478853975044,23.645111429118423,538.8952031323539,43.57627070054267,Tomato
141.85743926112607,34.21409171304814,154.0416749141433,6.166301877065015,28.805669196171195,26.78028514907177,624.3264995656289,43.04494878815512,Fig
111.75733693176892,78.57060798761945,9.851151722160612,7.04391798581286,67.34468249774382,14.62188603525067,1158.210226430614,60.7449987314636,Walnut
299.17728476914544,68.64851296709699,309.64326707981996,7.071667052462772,51.41147159652232,32.634567218103626,2188.6857596163327,80.9309837141434,Banana
121.99756416604144,71.72190615248579,118.01980258563465,6.910814961689249,21.534955341677765,19.16987696621135,802.961980464812,48.60901767597899,Guava
137.29255981926718,85.6237193719456,31.109686027103994,5.774106865791614,25.455788795699267,8.024425153780602,977.5614386185232,54.944683607920794,Walnut
279.17514168473497,162.33791024216336,287.90118685658183,5.808252882670996,46.55827968073446,12.687745617244865,1066.5104169476135,64.64150122161546,Apple
146.17509697521746,37.12567087443463,188.92214222837467,7.533861078659039,15.608361897223107,27.440203445642304,497.9707530655752,42.259111242591146,Raisins
110.1040386807723,53.84449744700139,65.07338639477737,6.436550167003489,46.72910489077059,22.111536524333175,452.588456372511,56.335204104264655,Onion
54.00247606013353,25.498550846661832,22.073441758844655,7.422835258154132,14.876942933576311,31.163558042509436,335.48426076170483,20.402764576416647,Pistachio
222.164920937798,94.88295738682986,267.4518331075002,6.373570518970191,39.12753019464994,28.077388057134012,1466.8129245866166,82.22166529639118,Papaya
121.88841799344327,60.6983769604184,125.67362424798054,7.370994993779318,28.11991796532941,27.39275767271063,1099.5250027969464,64.95518550559696,Mango
171.33071244121405,42.360095647438335,157.93041468248288,7.140868228809738,12.90309414681462,26.65091623529523,396.2044949970643,37.38226118332462,Raisins
257.31811423056615,107.98565943899968,225.97218176942525,6.078919887865269,39.326188842080334,14.566965843068184,1362.001855163388,68.77349480558763,Apple
57.60902800049564,36.88872324456762,31.198235376864208,5.66099324778907,34.91336000284592,23.192069888921313,2345.335366539181,66.65824378182771,Cashew
254.69285728168842,66.9641049333434,311.64247212323113,7.983980821740644,10.616283895989381,32.09687178000018,285.7170464448842,23.532309570214927,Dates
129.14599921009827,53.71120706011553,94.58525548579118,5.927172927872719,41.86574463711597,25.54547660239367,746.9028389677447,66.69576725781661,Brinjal
194.94994947548602,48.7283224588829,206.36355684150516,6.704687688328268,23.862126477280576,21.25210183405861,751.219854128632,49.525918934867626,Apricot
171.5247239344075,51.95644798212571,167.74176334334123,7.325139545350275,12.002348460082155,33.21226923529101,504.45557039566336,38.00541540511448,Pomegranate
263.7582901180517,135.17415140752587,267.8708355563097,5.82749681555406,35.754982082131484,10.096935481518194,1132.0211720662103,73.50286608327055,Apple
162.0128342181251,44.50159603523362,215.40842872665095,7.448005098084865,12.413348921131751,32.35484161630848,393.50580364951367,37.22795315058419,Raisins
93.77204322908794,45.90046586119153,142.89906074963008,6.835411955677755,19.842130076588923,25.698149097749425,520.1319923572051,40.3959446534591,Fig
156.63122453965764,36.47732559572837,108.62448981267983,6.745965008247462,15.90408440591751,29.239526521000162,467.8632926465151,34.43048454754975,Fig
149.08462717191665,41.690491728872914,42.04265245485371,5.8750012362277175,27.749540077941422,19.080615932943797,907.1781255416287,55.40394151190405,Walnut
142.55379213811727,59.79925506288145,130.49503981802792,6.727951364100944,27.7075650146941,28.499073274247944,887.7134779852992,59.1873465959871,Mango
112.44463110896045,28.169539587205588,33.24123955455501,5.6409734417200665,30.934011174606923,30.91012136320608,1369.287285443894,69.4887304415111,Cashew
259.645340045834,161.27949631704516,224.57999931636851,6.1846389038915754,40.739038999516936,10.344463546236193,1374.7289414863335,70.3854433895525,Apple
215.39822122074946,108.59883448359258,254.52038640711854,6.685706294520668,39.521225635638444,29.401011140694102,1680.3136003930717,72.80356663147754,Papaya
123.90888901156703,23.150671243493292,168.51423466058986,6.605881202542604,13.903330660952196,27.752835825371708,553.6793176442227,40.63486663039569,Fig
135.8306764187697,18.36931262793376,13.256364852098702,6.023827559943814,45.448605688750035,26.808133402139234,1406.513747885346,65.64616477601308,Cashew
125.94561543940812,39.1404865533044,146.76806644794573,6.604239602783231,21.177513480147923,29.714427893330228,582.9083379760319,46.75755410534565,Fig
273.38309174009436,61.51547578285853,299.0670385535454,8.508771582872406,6.768534248911289,37.964626809338064,196.10498472577729,23.338002969670587,Dates
233.61958598250837,134.5714786398251,254.24924809074088,5.7939513168298395,43.225023116245985,8.96100043714755,1206.0229533980978,73.5357728200255,Apple
161.0019355605951,46.29054894762008,158.93199961649222,7.569427899785457,14.537002109808665,19.10531658213296,488.3611460474896,39.71096354567475,Raisins
116.12981794927806,64.30962153568211,68.57107943368763,6.121634020678151,37.522686427378666,23.26361884648463,672.1930310797779,64.43924941572351,Brinjal
255.8642181180031,82.75826871060625,273.80065777352115,6.8639278613200485,48.15923881924573,20.402086854398718,1599.0600063048187,78.93079805458169,Banana
94.59681808467037,28.899491092078712,7.038775429621097,5.871284541837191,36.89117007400184,26.04188023042484,1496.5045817857242,69.50103898654594,Cashew
99.14070804573389,72.93613298876487,24.032952059918145,5.144822237392894,30.615420891915225,27.852498433987698,1447.7646116670326,72.70813484365756,Cashew
70.13099324457897,48.53042242875125,46.046097927313035,6.89345566400288,54.310766528501134,22.726238106707722,513.206718749566,45.094888083464326,Almond
233.54129634034226,41.55610143106373,323.48669000557254,8.409222591193496,10.428407985566281,29.19176741086151,219.58848988065142,29.224268703696595,Dates
170.00895958438184,39.05001458279049,173.06575419873332,7.0193146001724305,14.343925922296613,28.717821019709984,427.0551779577011,42.49844206057096,Raisins
105.03435480802983,65.78442636291045,20.595672237835878,7.636157801190912,42.95844061930456,9.75417711737912,1102.8847314466288,70.08585742129188,Walnut
249.2431686393372,168.0425218573182,263.47421287822806,5.8541833727160935,36.776835884739036,11.661301648917531,1253.3852101020134,70.06379422301691,Apple
177.4668095736977,12.402891447083038,2.1283895060022706,6.526217594118634,33.20728584010797,6.948360037727312,884.5418417259575,59.077164541181574,Walnut
149.88786243550183,52.125008501150546,110.41072390115869,6.967549224949159,36.24030269868545,27.759640462812765,1031.192443169618,56.768276316425464,Mango
97.1067684902265,37.70875388900506,190.62589446174138,6.944425771454264,21.465865203113594,34.458416820725425,593.3338956279966,39.216713728064,Fig
177.12973130452636,54.69984826969283,187.18314477430155,6.174598192051423,14.056124649932489,32.007821867534155,567.0271628316254,39.65471521697038,Pomegranate
216.64407939123768,82.02461139329489,362.8556639516439,7.124634949588731,45.23434544368488,25.962838305377378,1818.8680266545357,80.40749527420688,Banana
128.70743175389475,65.92008340394662,146.31803788964703,7.117696175239732,28.103971708690672,26.567125467252612,1182.5287493179683,65.70010882850224,Mango
229.11343463085896,105.90435663381562,236.08763027871018,6.4008735973766875,36.99845955446488,34.15365709568611,1208.7911049276597,77.39154073861853,Papaya
164.64263730138984,49.832292586619594,139.09986985485503,6.326243623530429,12.415852063348185,32.93112016511366,477.2269555077126,42.631382618427374,Pomegranate
179.4745988012491,36.23010515746098,174.74445487893377,6.553930482951751,30.005814712455894,19.76483289047925,772.6528935381676,54.17286349980036,Apricot
246.34373488706672,63.56710350071192,223.13427179954115,9.038734482878716,10.927118619317056,38.87513745288112,124.91092768191385,18.015093976325684,Dates
151.91937153663042,30.85599340730413,151.185238305589,6.488620477705154,16.78423870963876,27.22263103044969,530.3158911053631,47.17860824097518,Fig
158.50944693894257,45.29145647594499,209.620446808972,7.344079848307069,14.379704898679606,28.878762881129713,441.5251935720537,40.58680965767043,Raisins
126.4851861985362,54.588877935543294,79.70297410203561,5.602921392037143,38.244635266923986,26.660511424294302,791.9663630216324,61.94593754413604,Brinjal
104.61749412815318,36.722909245040036,32.98772267562139,6.315641649964848,41.696520191008545,14.273728798873133,867.6679097608265,60.80677630776725,Walnut
176.70813953346507,45.25956238651289,128.39491272668042,6.844542727748161,13.348206408657678,36.418829176051354,466.2518953879972,44.95000569494708,Pomegranate
128.44396374909087,82.3445112430368,98.11472807632333,6.391846078160494,50.4492745831428,20.313440145917536,513.1322781052039,51.617009191452595,Tomato
166.07404275776193,53.57124204499073,179.94799259694605,6.6145224638940014,25.465319368381177,26.259871452005825,1233.1526798517675,57.347676651129525,Mango
147.21085202389318,37.54683199372495,146.36288464516633,6.112546176977506,17.038709646393578,27.339373513068256,438.0412244861681,36.31242340425479,Fig
70.36753198710792,60.07622376113058,29.532523555958736,5.704069314114926,47.514373474669,29.2379136708212,2418.926705531218,67.93780030041286,Cashew
200.19324380322317,56.906611828322475,208.20910496235138,6.440032170854062,33.428984268182376,24.8251170629783,758.0377389616463,48.48581552623537,Apricot
221.02566261828363,101.94655747590558,248.40172870870106,6.527400215168432,41.90173300409851,28.774555070178224,1357.825177653615,69.6435828296896,Papaya
52.322980447374206,32.134161780030816,39.0756847693974,6.748823308067822,39.82394650984673,21.92768220392277,610.6056358301129,58.33676457270357,Almond
157.90366415948438,77.42002876888962,39.15950926313904,6.9005821168499635,34.5789249703842,19.13794926133903,999.5825383973488,61.07095856573363,Walnut
264.60993081507746,78.17653036601337,343.6223850792853,6.4412431167986615,52.582125130899676,22.512415294239695,1965.7944551373985,80.0568047441251,Banana
125.55365967656192,85.78725108749235,99.29953640917498,6.416435585418203,50.12617182820994,21.323517452828657,502.0350396736877,42.003128736476725,Tomato
133.81663812630032,33.80149480324688,151.37374788451294,6.784403645874559,18.717318299519743,29.135126943637406,509.87686522884786,45.06042989739282,Fig
91.80779172252336,48.150333487339445,72.67730632558155,6.140577397825501,40.376997555680425,19.741662749386663,481.3107695948188,64.62715835830197,Onion
257.8432763602122,47.91807524773204,293.11905768526174,8.813717261085495,11.932660517694575,42.34715163171301,202.72573880277747,27.656458429374027,Dates
71.96908229639455,40.797357812774884,32.178244189959344,6.060916252626715,47.39312435828714,28.71258647087943,1944.853879992476,67.29730284464496,Cashew
186.89279978449758,55.85131224469837,206.48809681171772,6.749030970432983,31.601588923720705,15.070966734264557,802.3584989529112,55.119523443930476,Apricot
199.7803985832215,107.58056299811739,270.77696629562143,6.479547533794073,43.97557527886358,29.902083515993507,1664.5326823733496,74.90170949041337,Papaya
87.74988981838914,48.3500919243258,22.05322172865562,7.085725465120937,58.4727396171106,20.19202518862838,886.0250595545657,61.077845467737944,Walnut
94.51330563189677,68.42011317193781,33.361088427034225,7.6866185868822,39.61758934514995,31.332341884306103,438.3996480020387,34.6238719553543,Pistachio
244.25651166332935,54.81760274890014,270.4588382338671,8.475824198528699,7.7381515899148035,35.153973987865136,232.97758845646823,13.997846223555616,Dates
99.6482528796787,48.27369895405839,70.16037202597802,6.784965600570688,41.348398719363274,20.94230398217678,433.43459286302107,58.374654811361424,Onion
178.974842055409,86.78804500948402,106.23882687235471,5.476414221339203,50.009258941868744,16.086170421657016,615.6937978966009,66.49623790365627,Potato
223.12385795007913,74.79963473306236,286.581778604824,6.541025161770576,44.128290219399815,28.442412938584575,1490.978154904655,75.29532189772209,Banana
219.9041114007626,108.27022944906916,286.5284485062819,6.678382026729763,42.691472574708584,28.932973411823873,1382.1122320371132,76.16457058489107,Papaya
230.15388922703207,89.74501500988559,254.23831113037846,6.103765535365419,37.53916865459262,32.25255589069521,1598.4625499534557,76.75828053092941,Papaya
142.30379480134383,54.879406898050135,129.1369051656605,7.250016985941723,23.49551026376248,26.157449136055494,860.73870172739,50.68693018826673,Guava
233.28860251975894,78.15233287858493,358.4517637898649,6.455449332357596,39.87569710574407,24.41779005136381,1778.8442155348305,81.26569425174863,Banana
113.74699778420408,97.82374800438873,25.409955807065117,6.523181762992102,62.53741478028727,18.497780566290118,461.3408372029615,44.97542980802079,Almond
130.1739582444885,81.5836772605223,105.30972622221421,6.80393909334286,45.68460655879176,24.865108324332727,526.4188726688841,47.31634273913834,Tomato
132.0298069903198,51.58443944083106,177.03010211804502,6.761734526777848,13.47254236341546,26.447461058203523,465.6058344974967,36.70794016910817,Raisins
171.51837615879185,34.491930778724466,148.4265852247891,7.010182674043514,15.440354958252069,23.39647763803298,462.7778271552161,38.27856034157173,Raisins
179.23962347354035,70.58801077591177,116.58140808178898,5.14742304420616,23.75773639320176,21.816607388804858,811.4054134039766,51.399566833267585,Guava
96.68106870185727,61.82706568915189,139.27332988714454,7.330755685415643,27.35021800819838,30.999761642293528,1161.8190781425196,58.06583189521351,Mango
207.35482383892082,101.6920295458262,242.6136939042469,6.4653801271887925,35.93813220108043,29.27505064768478,1542.6722765537563,72.10279587278733,Papaya
146.04869503130232,52.617115756592234,161.05253993930563,6.936688996910963,32.37583162594916,27.7504518119466,955.3772921769728,60.381231178743356,Mango
111.69098689840234,51.81915228766013,14.737567379621616,6.357292148222778,43.89033819875498,15.753188241911584,1148.8823104670957,63.667626760265634,Walnut
243.9651296216678,160.78492133157542,227.46445126159685,6.026798742136881,42.26159221360213,16.154402343619527,1122.4796564689773,72.28998158315889,Apple
11.868477231944171,64.2158602432801,26.722052880532136,7.493862930384628,35.30301866420488,29.66157466874681,299.6472624046843,41.69349491078495,Pistachio
162.9235339710781,31.50227809010783,120.18362237123273,6.4697697798442,17.615952290514972,24.81752416909678,572.8837832687794,39.9840458125046,Fig
252.61734456624427,179.2561297403453,241.07051549798663,6.01352033317287,46.34697349158631,10.588544592758813,1272.7056144135397,66.75298037739344,Apple
115.43374324527969,80.69781019827101,90.30744963133655,6.790116583910269,59.874926976077255,22.15459476757091,479.2664742398115,50.95517467443069,Tomato
90.42842349228029,46.621694044998854,73.80003956767027,6.584699742111749,39.90769496653371,17.038292890174848,468.39200642427517,59.71229110173049,Onion
108.9843727188337,62.06347149579667,25.562268656821136,7.713625990848058,15.483916273705649,33.640015396764184,374.16870906888425,28.063839958631615,Pistachio
87.0144145980254,51.088643598587076,29.104519922226448,6.227637577372438,42.338287235456264,17.54669499631911,842.0009364938304,58.52962847047844,Walnut
104.60042187576448,49.72811693536182,62.53336656423079,6.45934992038298,36.845598218945106,19.20396035625924,484.7491562617992,59.17764856377609,Onion
163.03692157357497,44.292106443503314,152.77623273349622,6.309378170916866,32.48302860958206,25.52985785132878,1324.8578418974298,64.51844589530397,Mango
264.23427532084025,77.24479081018065,346.4302076777959,7.114587479653129,49.47718888203612,23.893629728407376,2153.9771698553054,76.76010168991097,Banana
190.5643475929466,37.79303638095735,187.94878851951503,6.358500537525781,29.868484746401506,21.853494551285056,654.8160788162276,48.89973300451499,Apricot
260.9217664867929,86.02408432102243,299.66401479212107,6.428451794569111,54.108326048847815,27.007773287839317,2380.978864863798,85.7612224607835,Banana
172.89294885796318,37.83393798585399,13.878795550557644,5.987514484563173,47.866130016949704,16.116844536519007,955.9367926357077,65.68566828267153,Walnut
164.02618487843117,76.47059395983587,119.88021073032806,6.170515357217702,52.8859677732489,14.757132898679119,612.0439292246534,62.76640805767302,Potato
245.74910244785195,153.06798021086928,224.41223789467608,6.160194466894985,40.49669311685662,6.389973878707972,1205.2589963374332,71.46944436132468,Apple
73.29422503928161,49.6309784424358,0.1,6.556682962520424,60.016063233169184,21.57017045941339,806.0748808584474,52.7674296303851,Almond
177.8264080587775,49.84238751326132,140.61929176576425,6.902355405049259,16.961389647041486,31.493259342422597,566.3110449240717,43.83573978397791,Pomegranate
126.685310934361,44.96477133736011,40.19801009898815,5.031181300741047,51.36221531275567,30.308540987827822,1953.2913379809418,66.76918580448782,Cashew
245.58588032637138,60.848923571825544,290.1824502491683,8.351987408860525,11.097821244501695,40.34500345972666,241.8960134362829,22.66171041819025,Dates
154.65502403767593,69.17732794590736,108.03554679184785,6.088807436104508,20.279473961178358,22.05705115232338,775.4974408015642,49.39648632368228,Guava
248.72928475968854,52.96088817228311,266.6046057598461,8.577174212243245,5.634880514389577,35.76484475259812,136.14319704690868,23.073341525706297,Dates
186.96450822974808,94.16802045006865,106.01353520265423,5.416833615124948,49.26585276507926,20.627490578800355,692.8407951819258,55.736056756893234,Potato
137.7963733000659,66.41314013904304,127.0533096146446,6.393778764375239,23.074006515931153,24.42904156729019,687.4578648986633,48.80495854302523,Guava
249.43219889796623,40.973894818505634,290.53248558606754,9.196245064932718,9.59087175146759,30.482134244825414,183.5926380091732,22.05854991509231,Dates
274.2711705923842,87.74427466672685,344.503292234552,7.036004967284363,47.651627570069145,26.328168314317704,2186.76227705411,82.03379840347758,Banana
175.90375365865424,39.548645288356475,190.00436077765943,6.414191787239862,26.982315954830128,10.940844958319932,702.0953905043418,48.01229746732808,Apricot
102.71661880329808,52.55864604211953,71.93735538862941,6.410405382659476,43.455026543053656,20.768772543658773,541.7735159847348,62.50137175863355,Onion
140.10956613040432,33.64759377778452,134.96648687781362,6.659966547129719,21.342799729515864,22.56168943716457,561.1600704379806,41.136328505981226,Fig
138.61109019991582,62.93970464347327,78.1347928430571,5.883305656715574,39.35583255518099,26.041935034685807,767.9899094258597,64.23451245962043,Brinjal
125.36585734678324,60.97986833943315,82.5613732976531,5.998498610291865,31.002015787809697,25.355143151252616,667.2355949818897,54.54516779740741,Brinjal
140.68348345304057,59.45721445088275,118.75854668249538,6.429493348268967,22.657190720436724,22.752712555050593,797.0517195844275,47.271979973872966,Guava
107.51658790709759,95.88915414830282,101.19051434200301,6.649134391482648,48.877319272865485,24.20853750889563,487.0314244211061,52.99322572067453,Tomato
